34817
20482
18438
34833
13856
43553
36898
42534
11308
42550
44601
28222
22592
24643
21573
17478
11850
42059
13901
22103
40539
22111
44644
32870
41574
13928
44134
17005
18542
13936
17523
36468
30840
41080
10874
34948
20618
21135
20626
18075
32942
27828
28345
34497
21186
30402
27334
15560
26825
12490
14541
24272
16600
18649
25304
15579
39642
15069
42200
22752
25320
20204
27887
34032
18163
40694
17144
29946
22779
43772
12036
38156
10516
22293
38682
27422
27430
18729
13610
44329
42796
42286
39220
22840
43334
25419
40272
17750
25953
15202
31077
24942
41355
28564
19350
27043
37284
17830
35238
21936
11703
43449
19393
38850
32707
14795
28118
30680
43481
14816
22509
25582
40440
